PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
203521,Matthew Dellavedova,1610612739,CLE,25.,6-4,76,198,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,46,377,114,223,11.5,0.026,0.079,0.156,0.548,0.273
203090,Maurice Harkless,1610612757,POR,22.,6-9,81,215,St. John's (NY),USA,2012,1,15,52,278,164,44,-2.5,0.067,0.135,0.148,0.535,0.075
1897,Metta World Peace,1610612747,LAL,36.,6-7,79,260,St. John's (NY),USA,1999,1,16,20,95,51,17,-2.4,0.032,0.118,0.158,0.413,0.081
203086,Meyers Leonard,1610612757,POR,23.,7-1,85,245,Illinois,USA,2012,1,11,47,415,238,75,-0.2,0.044,0.199,0.178,0.551,0.103
203487,Michael Carter-Williams,1610612749,MIL,24.,6-6,78,190,Syracuse,USA,2013,1,11,49,562,249,268,-2.8,0.036,0.152,0.211,0.499,0.278
203077,Michael Kidd-Gilchrist,1610612766,CHA,22.,6-7,79,232,Kentucky,USA,2012,1,2,7,89,45,9,15.2,0.065,0.16,0.179,0.603,0.069
201144,Mike Conley,1610612763,MEM,28.,6-1,73,175,Ohio State,USA,2007,1,4,47,699,141,286,1.2,0.016,0.097,0.228,0.529,0.322
2399,Mike Dunleavy,1610612741,CHI,35.,6-9,81,230,Duke,USA,2002,1,3,3,15,2,3,-0.6,0.,0.056,0.187,0.504,0.094
2034,Mike Miller,1610612743,DEN,35.,6-8,80,218,Florida,USA,2000,1,5,38,46,45,34,-11.1,0.019,0.139,0.087,0.489,0.162
203488,Mike Muscala,1610612737,ATL,24.,6-11,83,240,Bucknell,USA,2013,2,44,40,149,87,25,-4.5,0.063,0.16,0.153,0.583,0.092
203118,Mike Scott,1610612737,ATL,27.,6-8,80,237,Virginia,USA,2012,2,43,49,321,121,48,7.8,0.053,0.136,0.187,0.594,0.105
203101,Miles Plumlee,1610612749,MIL,27.,6-11,83,249,Duke,USA,2012,1,26,33,99,84,6,-13.3,0.115,0.182,0.142,0.607,0.033
203141,Mirza Teletovic,1610612756,PHX,30.,6-9,81,242,None,Boznia & Herzegovina,Undrafted,Undrafted,Undrafted,52,522,154,51,-4.7,0.032,0.151,0.224,0.573,0.087
203956,Mitch McGary,1610612760,OKC,23.,6-10,82,255,Michigan,USA,2014,1,21,15,20,15,2,-29.9,0.087,0.216,0.19,0.487,0.054
2590,Mo Williams,1610612739,CLE,33.,6-1,73,198,Alabama,USA,2003,2,47,34,311,65,93,-4.9,0.007,0.098,0.227,0.528,0.238
101145,Monta Ellis,1610612754,IND,30.,6-3,75,185,None,USA,2005,2,40,53,736,160,257,2.6,0.013,0.085,0.213,0.504,0.231
1626149,Montrezl Harrell,1610612745,HOU,22.,6-8,80,240,Louisville,USA,2015,2,32,28,94,48,10,0.3,0.073,0.112,0.135,0.638,0.057
1626167,Myles Turner,1610612754,IND,19.,6-11,83,243,Texas,USA,2015,1,11,31,308,154,15,-1.8,0.065,0.203,0.211,0.555,0.041
101126,Nate Robinson,1610612740,NOP,31.,5-9,69,180,Washington,USA,2005,1,21,2,0,0,4,-43.4,0.,0.,0.019,0.,0.286
202357,Nemanja Bjelica,1610612750,MIN,27.,6-10,82,240,None,Yugoslavia,Undrafted,Undrafted,Undrafted,46,205,149,62,-4.7,0.047,0.166,0.119,0.549,0.114
2403,Nene,1610612764,WAS,33.,6-11,83,250,None,Brazil,2002,1,7,28,245,122,40,0.9,0.053,0.224,0.218,0.559,0.129
203457,Nerlens Noel,1610612755,PHI,21.,6-11,83,228,Kentucky,USA,2013,1,6,46,495,375,73,-11.3,0.081,0.226,0.184,0.552,0.095
2555,Nick Collison,1610612760,OKC,35.,6-10,82,255,Kansas,USA,2003,1,12,44,97,127,33,3.,0.115,0.151,0.106,0.496,0.085
201156,Nick Young,1610612747,LAL,30.,6-7,79,210,Southern California,USA,2007,1,16,44,317,78,25,-13.,0.016,0.089,0.186,0.491,0.056
201587,Nicolas Batum,1610612766,CHA,27.,6-8,80,200,None,France,2008,1,25,44,656,287,245,2.7,0.027,0.175,0.216,0.542,0.255
203917,Nik Stauskas,1610612755,PHI,22.,6-6,78,205,Michigan,Canada,2014,1,8,47,354,108,84,-13.5,0.01,0.097,0.158,0.503,0.119
203999,Nikola Jokic,1610612743,DEN,20.,6-10,82,250,None,Serbia,Undrafted,Undrafted,Undrafted,52,493,308,97,3.7,0.122,0.216,0.205,0.591,0.155
202703,Nikola Mirotic,1610612741,CHI,25.,6-10,82,220,None,Montenegro,2011,1,23,44,466,258,61,1.3,0.044,0.21,0.208,0.528,0.088
201593,Nikola Pekovic,1610612750,MIN,30.,6-11,83,307,None,Montenegro,2008,2,31,12,54,21,11,-18.3,0.053,0.118,0.208,0.459,0.131
202696,Nikola Vucevic,1610612753,ORL,25.,7-0,84,260,Southern California,Montenegro,2011,1,16,49,835,438,146,-3.,0.099,0.216,0.256,0.516,0.163
203943,Noah Vonleh,1610612757,POR,20.,6-9,81,240,Indiana,USA,2014,1,9,50,180,207,25,-3.9,0.086,0.197,0.12,0.476,0.045
1626181,Norman Powell,1610612761,TOR,22.,6-4,76,215,UCLA,USA,2015,2,46,24,32,26,7,-2.1,0.043,0.134,0.175,0.301,0.074
202708,Norris Cole,1610612740,NOP,27.,6-2,74,175,Cleveland State,USA,2011,1,28,36,362,117,119,-7.4,0.008,0.136,0.218,0.452,0.203
201564,O.J. Mayo,1610612749,MIL,28.,6-5,77,210,Southern California,USA,2008,1,3,31,265,78,97,-2.3,0.013,0.092,0.184,0.461,0.173
201600,Omer Asik,1610612740,NOP,29.,7-0,84,255,None,Turkey,2008,2,36,46,167,282,16,-5.3,0.113,0.264,0.106,0.561,0.029
201956,Omri Casspi,1610612758,SAC,27.,6-9,81,225,None,Israel,2009,1,23,48,582,304,67,0.3,0.028,0.196,0.167,0.6,0.07
203111,Orlando Johnson,1610612756,PHX,26.,6-5,77,220,California-Santa Barbara,USA,2012,2,36,2,16,9,0,-1.7,0.057,0.146,0.191,0.388,0.
203490,Otto Porter,1610612764,WAS,22.,6-8,80,198,Georgetown,USA,2013,1,3,44,539,230,83,-2.7,0.046,0.15,0.171,0.551,0.093
203798,PJ Hairston,1610612766,CHA,23.,6-6,78,230,North Carolina,USA,2014,1,26,48,286,128,29,-5.,0.02,0.141,0.155,0.486,0.048
200782,PJ Tucker,1610612756,PHX,30.,6-6,78,245,Texas,USA,2006,2,35,54,378,306,102,-7.9,0.061,0.15,0.12,0.503,0.093
203143,Pablo Prigioni,1610612746,LAC,38.,6-3,75,185,None,Argentina,Undrafted,Undrafted,Undrafted,33,66,60,65,-2.8,0.053,0.099,0.096,0.486,0.206
1626192,Pat Connaughton,1610612757,POR,23.,6-5,77,206,Notre Dame,USA,2015,2,41,21,12,14,3,-16.2,0.088,0.184,0.203,0.274,0.088
201976,Patrick Beverley,1610612745,HOU,27.,6-1,73,185,Arkansas,USA,2009,2,42,44,393,130,121,-0.4,0.037,0.087,0.157,0.539,0.162
202335,Patrick Patterson,1610612761,TOR,26.,6-9,81,235,Kentucky,USA,2010,1,14,52,325,219,59,10.5,0.04,0.155,0.131,0.515,0.07
201988,Patty Mills,1610612759,SAS,27.,6-0,72,185,Saint Mary's (CA),Australia,2009,2,55,53,444,105,136,16.4,0.018,0.089,0.186,0.555,0.18
2200,Pau Gasol,1610612741,CHI,35.,7-0,84,250,None,Spain,2001,1,3,49,834,533,165,0.5,0.076,0.265,0.245,0.537,0.182
202331,Paul George,1610612754,IND,25.,6-9,81,220,Fresno State,USA,2010,1,10,53,1236,378,212,4.5,0.03,0.189,0.301,0.558,0.196
200794,Paul Millsap,1610612737,ATL,31.,6-8,80,246,Louisiana Tech,USA,2006,2,47,54,958,462,176,2.2,0.084,0.205,0.244,0.575,0.166
1718,Paul Pierce,1610612746,LAC,38.,6-7,79,235,Kansas,USA,1998,1,10,48,273,135,50,-0.5,0.011,0.163,0.175,0.472,0.092
203515,Phil Pressey,1610612755,PHI,24.,5-11,71,175,Missouri,USA,Undrafted,Undrafted,Undrafted,14,55,23,46,-0.4,0.,0.142,0.205,0.437,0.43
203112,Quincy Acy,1610612758,SAC,25.,6-7,79,240,Baylor,USA,2012,2,37,30,108,84,10,-5.5,0.121,0.153,0.12,0.621,0.043
1626154,RJ Hunter,1610612738,BOS,22.,6-5,77,185,Georgia State,USA,2015,1,28,24,67,31,9,-5.,0.008,0.134,0.147,0.437,0.059
200765,Rajon Rondo,1610612758,SAC,29.,6-1,73,186,Kentucky,USA,2006,1,21,51,608,319,608,-3.7,0.037,0.154,0.189,0.501,0.488
201196,Ramon Sessions,1610612764,WAS,29.,6-3,75,190,Nevada,USA,2007,2,56,51,505,129,141,-2.7,0.014,0.133,0.22,0.576,0.222
200751,Randy Foye,1610612743,DEN,32.,6-4,76,213,Villanova,USA,2006,1,7,54,323,105,112,-0.9,0.016,0.094,0.171,0.457,0.163
1626173,Rashad Vaughn,1610612749,MIL,19.,6-6,78,202,UNLV,USA,2015,1,17,46,123,55,16,-8.,0.016,0.094,0.13,0.442,0.044
2446,Rasual Butler,1610612759,SAS,36.,6-7,79,215,La Salle,USA,2002,2,52,36,92,44,21,15.6,0.,0.14,0.131,0.549,0.093
203526,Raul Neto,1610612762,UTA,23.,6-1,73,179,None,Brazil,2013,2,47,51,316,78,126,3.5,0.015,0.073,0.173,0.514,0.196
203492,Ray McCallum,1610612759,SAS,24.,6-3,75,190,Detroit Mercy,USA,2013,2,36,25,65,31,31,12.3,0.03,0.112,0.15,0.496,0.175
101109,Raymond Felton,1610612742,DAL,31.,6-1,73,205,North Carolina,USA,2005,1,5,54,521,176,184,0.9,0.016,0.117,0.183,0.517,0.204
203493,Reggie Bullock,1610612765,DET,24.,6-7,79,205,North Carolina,USA,2013,1,25,18,6,8,3,-40.1,0.031,0.071,0.111,0.148,0.067
202704,Reggie Jackson,1610612765,DET,25.,6-3,75,208,Boston College,USA,2011,1,24,53,1013,180,330,2.,0.025,0.099,0.284,0.535,0.34
2210,Richard Jefferson,1610612739,CLE,35.,6-7,79,233,Arizona,USA,2001,1,13,48,269,72,41,-3.6,0.013,0.078,0.134,0.574,0.073
1626158,Richaun Holmes,1610612755,PHI,22.,6-10,82,245,Bowling Green,USA,2015,2,37,37,227,93,22,-5.6,0.094,0.113,0.175,0.592,0.067
201937,Ricky Rubio,1610612750,MIN,25.,6-4,76,194,None,Spain,2009,1,5,48,467,212,414,1.5,0.024,0.14,0.175,0.505,0.409
203496,Robert Covington,1610612755,PHI,25.,6-9,81,215,Tennessee State,USA,Undrafted,Undrafted,Undrafted,44,500,257,62,-10.,0.035,0.209,0.212,0.527,0.086
203135,Robert Sacre,1610612747,LAL,26.,7-0,84,270,Gonzaga,Canada,2012,2,60,18,50,41,11,-12.6,0.077,0.112,0.126,0.426,0.076
201577,Robin Lopez,1610612752,NYK,27.,7-0,84,255,Stanford,USA,2008,1,15,55,513,353,77,-0.5,0.123,0.151,0.173,0.566,0.086
203918,Rodney Hood,1610612762,UTA,23.,6-8,80,206,Duke,USA,2014,1,23,50,745,164,131,1.2,0.016,0.111,0.228,0.549,0.145
201155,Rodney Stuckey,1610612754,IND,29.,6-5,77,205,Eastern Washington,USA,2007,1,15,33,325,113,87,0.9,0.021,0.13,0.204,0.491,0.17
1626178,Rondae Hollis-Jefferson,1610612751,BKN,21.,6-7,79,220,Arizona,,2015,1,23,19,99,116,27,-1.6,0.08,0.209,0.12,0.525,0.092
101179,Ronnie Price,1610612756,PHX,32.,6-2,74,190,Utah Valley,USA,Undrafted,Undrafted,Undrafted,34,143,38,59,1.6,0.021,0.063,0.135,0.544,0.174
201579,Roy Hibbert,1610612747,LAL,29.,7-2,86,270,Georgetown,USA,2008,1,17,54,354,283,74,-15.6,0.07,0.155,0.136,0.513,0.09
200752,Rudy Gay,1610612758,SAC,29.,6-8,80,230,Connecticut,USA,2006,1,8,46,824,310,80,-2.6,0.051,0.164,0.229,0.546,0.081
203497,Rudy Gobert,1610612762,UTA,23.,7-1,85,245,None,France,2013,1,27,32,331,335,53,4.4,0.115,0.261,0.141,0.626,0.077
203893,Russ Smith,1610612763,MEM,24.,6-0,72,165,Louisville,USA,2014,2,47,15,23,9,11,-23.3,0.017,0.143,0.239,0.415,0.314
201566,Russell Westbrook,1610612760,OKC,27.,6-3,75,200,UCLA,USA,2008,1,4,54,1301,410,540,13.,0.061,0.173,0.322,0.555,0.46
201583,Ryan Anderson,1610612740,NOP,27.,6-10,82,240,California,USA,2008,1,21,51,851,301,54,-1.4,0.067,0.147,0.234,0.551,0.055
200797,Ryan Hollins,1610612763,MEM,31.,7-0,84,240,UCLA,USA,2006,2,50,19,54,44,7,-15.9,0.12,0.135,0.117,0.634,0.054
203527,Ryan Kelly,1610612747,LAL,24.,6-11,83,230,Duke,USA,2013,2,48,19,101,74,14,-6.7,0.043,0.265,0.208,0.471,0.099
1626257,Salah Mejri,1610612742,DAL,29.,7-2,86,245,None,Tunisia,Undrafted,Undrafted,Undrafted,14,53,41,2,-8.9,0.104,0.194,0.145,0.691,0.022
1626155,Sam Dekker,1610612745,HOU,21.,6-9,81,230,Wisconsin,USA,2015,1,18,3,0,1,0,2.8,0.,0.2,0.,0.,0.
201619,Sasha Kaun,1610612739,CLE,30.,6-11,83,260,Kansas,,2008,2,56,10,9,11,2,-15.2,0.2,0.097,0.137,0.589,0.087
2756,Sasha Vujacic,1610612752,NYK,31.,6-7,79,195,None,Slovenia,2004,1,27,38,143,78,45,-7.1,0.031,0.145,0.168,0.428,0.147
203930,Sean Kilpatrick,1610612743,DEN,26.,6-4,76,210,Cincinnati,USA,Undrafted,Undrafted,Undrafted,8,27,6,3,-4.3,0.025,0.051,0.148,0.551,0.056
201586,Serge Ibaka,1610612760,OKC,26.,6-10,82,245,None,Congo,2008,1,24,54,688,364,49,11.9,0.067,0.154,0.175,0.543,0.04
203508,Sergey Karasev,1610612751,BKN,22.,6-7,79,208,None,Russia,2013,1,19,24,26,18,8,-6.4,0.024,0.125,0.104,0.488,0.075
203552,Seth Curry,1610612758,SAC,25.,6-2,74,185,Duke,USA,Undrafted,Undrafted,Undrafted,25,88,19,18,0.8,0.014,0.071,0.153,0.587,0.107
203498,Shabazz Muhammad,1610612750,MIN,23.,6-6,78,223,UCLA,USA,2013,1,14,54,525,168,28,-7.5,0.063,0.119,0.22,0.544,0.047
203894,Shabazz Napier,1610612753,ORL,24.,6-1,73,175,Connecticut,USA,2014,1,24,44,177,47,89,-3.2,0.017,0.083,0.2,0.464,0.259
203499,Shane Larkin,1610612751,BKN,23.,5-11,71,175,Miami (FL),USA,2013,1,18,50,333,114,193,-10.2,0.013,0.115,0.181,0.515,0.298
2733,Shaun Livingston,1610612744,GSW,30.,6-7,79,192,None,USA,2004,1,4,49,318,91,140,5.5,0.032,0.074,0.146,0.585,0.215
203963,Shayne Whittington,1610612754,IND,24.,6-11,83,250,Western Michigan,USA,Undrafted,Undrafted,Undrafted,4,4,3,2,-34.3,0.167,0.286,0.229,0.667,0.333
202714,Shelvin Mack,1610612737,ATL,25.,6-3,75,203,Butler,USA,2011,2,34,24,93,22,38,-11.4,0.012,0.126,0.29,0.464,0.404
203524,Solomon Hill,1610612754,IND,24.,6-7,79,225,Arizona,USA,2013,1,23,30,96,66,24,0.3,0.059,0.157,0.144,0.472,0.099
201603,Sonny Weems,1610612756,PHX,29.,6-6,78,205,Arkansas,USA,2008,2,39,31,80,38,41,-15.7,0.014,0.106,0.134,0.483,0.174
203915,Spencer Dinwiddie,1610612765,DET,22.,6-6,78,200,Colorado,USA,2014,2,38,9,40,9,13,-22.6,0.,0.095,0.195,0.461,0.265
201150,Spencer Hawes,1610612766,CHA,27.,7-1,85,245,Washington,USA,2007,1,10,47,291,208,93,1.6,0.047,0.2,0.168,0.511,0.169
1626169,Stanley Johnson,1610612765,DET,19.,6-7,79,245,Arizona,USA,2015,1,8,54,490,227,89,-2.7,0.036,0.159,0.201,0.474,0.112
201939,Stephen Curry,1610612744,GSW,27.,6-3,75,190,Davidson,USA,2009,1,7,50,1489,267,329,22.3,0.03,0.126,0.316,0.676,0.31
2581,Steve Blake,1610612765,DET,35.,6-3,75,172,Maryland,USA,2003,2,38,30,132,45,87,-5.,0.013,0.092,0.157,0.519,0.297
200779,Steve Novak,1610612760,OKC,32.,6-10,82,225,Marquette,USA,2006,2,32,7,17,4,0,12.,0.,0.16,0.225,0.708,0.
203500,Steven Adams,1610612760,OKC,22.,7-0,84,255,Pittsburgh,New Zealand,2013,1,12,52,376,329,35,13.4,0.116,0.157,0.119,0.61,0.036
204456,TJ McConnell,1610612755,PHI,23.,6-2,74,200,Arizona,USA,Undrafted,Undrafted,Undrafted,53,328,193,252,-6.7,0.032,0.171,0.17,0.514,0.355
203933,TJ Warren,1610612756,PHX,22.,6-8,80,230,North Carolina State,USA,2014,1,14,47,515,147,44,-7.2,0.057,0.1,0.198,0.549,0.068
201959,Taj Gibson,1610612741,CHI,30.,6-9,81,225,Southern California,USA,2009,1,26,52,415,374,68,-0.9,0.119,0.159,0.144,0.533,0.075
204028,Tarik Black,1610612747,LAL,24.,6-9,81,250,Kansas,USA,Undrafted,Undrafted,Undrafted,20,70,84,5,5.3,0.101,0.279,0.13,0.556,0.033
2419,Tayshaun Prince,1610612750,MIN,35.,6-9,81,212,Kentucky,USA,2002,1,23,53,175,106,52,-0.5,0.024,0.083,0.081,0.49,0.066
203093,Terrence Jones,1610612745,HOU,24.,6-9,81,252,Kentucky,USA,2012,1,18,45,420,204,41,-8.6,0.064,0.166,0.196,0.519,0.071
203082,Terrence Ross,1610612761,TOR,25.,6-7,79,195,Washington,USA,2012,1,8,46,421,111,34,7.8,0.015,0.097,0.17,0.569,0.051
1626179,Terry Rozier,1610612738,BOS,21.,6-2,74,190,Louisville,USA,2015,1,16,18,29,19,11,-2.9,0.068,0.101,0.224,0.288,0.175
200757,Thabo Sefolosha,1610612737,ATL,31.,6-7,79,220,None,Switzerland,2006,1,13,49,333,219,69,3.6,0.032,0.173,0.129,0.583,0.091
201152,Thaddeus Young,1610612751,BKN,27.,6-8,80,221,Georgia Tech,USA,2007,1,12,54,814,489,91,-6.1,0.085,0.231,0.222,0.53,0.087
203648,Thanasis Antetokounmpo,1610612752,NYK,23.,6-7,79,205,None,,2014,2,51,2,6,1,0,-26.1,0.,0.125,0.288,0.75,0.
203080,Thomas Robinson,1610612751,BKN,24.,6-10,82,237,Kansas,USA,2012,1,5,48,163,186,12,-10.2,0.148,0.268,0.19,0.467,0.04
201168,Tiago Splitter,1610612737,ATL,31.,6-11,83,245,None,Brazil,2007,1,28,36,201,120,30,9.3,0.09,0.145,0.154,0.571,0.077
202353,Tibor Pleiss,1610612762,UTA,26.,7-3,87,256,None,,2010,2,31,12,24,15,2,-6.,0.095,0.134,0.199,0.464,0.043
1495,Tim Duncan,1610612759,SAS,39.,6-11,83,250,Wake Forest,U.S. Virgin Islands,1997,1,1,38,333,286,115,17.2,0.08,0.241,0.172,0.538,0.164
204025,Tim Frazier,1610612757,POR,25.,6-1,73,170,None,USA,Undrafted,Undrafted,Undrafted,35,51,39,42,-1.4,0.043,0.11,0.158,0.383,0.244
203501,Tim Hardaway Jr.,1610612737,ATL,23.,6-6,78,205,Michigan,USA,2013,1,24,24,100,40,25,9.8,0.016,0.104,0.141,0.479,0.098
202389,Timofey Mozgov,1610612739,CLE,29.,7-1,85,275,None,Russia,Undrafted,Undrafted,Undrafted,49,309,204,23,0.5,0.091,0.174,0.17,0.572,0.042
202699,Tobias Harris,1610612753,ORL,23.,6-9,81,235,Tennessee,USA,2011,1,19,49,669,343,99,-1.9,0.049,0.19,0.19,0.55,0.095
201962,Toney Douglas,1610612740,NOP,29.,6-2,74,195,Florida State,USA,2009,1,29,32,190,38,58,-3.8,0.018,0.072,0.176,0.539,0.175
2754,Tony Allen,1610612763,MEM,34.,6-4,76,213,Oklahoma State,USA,2004,1,25,46,305,221,42,1.4,0.073,0.157,0.15,0.471,0.057
2225,Tony Parker,1610612759,SAS,33.,6-2,74,185,None,France,2001,1,28,48,577,123,244,12.7,0.011,0.094,0.213,0.563,0.29
203503,Tony Snell,1610612741,CHI,24.,6-7,79,200,New Mexico,USA,2013,1,20,50,274,164,44,4.5,0.013,0.137,0.139,0.484,0.063
203100,Tony Wroten,1610612755,PHI,22.,6-6,78,205,Washington,USA,2012,1,25,8,67,21,20,-24.2,0.015,0.141,0.32,0.412,0.274
2772,Trevor Ariza,1610612745,HOU,30.,6-8,80,215,UCLA,USA,2004,2,43,54,663,250,104,-2.3,0.025,0.126,0.161,0.542,0.088
202344,Trevor Booker,1610612762,UTA,28.,6-8,80,228,Clemson,USA,2010,1,23,50,282,316,50,-0.4,0.13,0.203,0.14,0.503,0.074
203504,Trey Burke,1610612762,UTA,23.,6-1,73,191,Michigan,USA,2013,1,9,49,579,99,126,-1.1,0.017,0.083,0.243,0.512,0.202
1626168,Trey Lyles,1610612762,UTA,20.,6-10,82,234,Kentucky,Canada,2015,1,12,50,231,194,35,-0.8,0.055,0.206,0.151,0.487,0.065
202684,Tristan Thompson,1610612739,CLE,24.,6-9,81,238,Texas,Canada,2011,1,4,52,401,495,38,8.4,0.138,0.24,0.114,0.599,0.038
203584,Troy Daniels,1610612766,CHA,24.,6-4,76,205,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,27,147,36,10,-2.8,0.018,0.129,0.212,0.62,0.068
201951,Ty Lawson,1610612745,HOU,28.,5-11,71,195,North Carolina,USA,2009,1,18,48,300,85,174,-6.7,0.019,0.063,0.145,0.488,0.233
203898,Tyler Ennis,1610612749,MIL,21.,6-3,75,194,Syracuse,Canada,2014,1,18,24,61,24,24,-9.9,0.016,0.112,0.182,0.467,0.195
201946,Tyler Hansbrough,1610612766,CHA,30.,6-9,81,250,North Carolina,USA,2009,1,13,29,76,74,7,-2.6,0.125,0.181,0.146,0.489,0.043
204020,Tyler Johnson,1610612748,MIA,23.,6-4,76,186,Fresno State,USA,Undrafted,Undrafted,Undrafted,36,314,109,79,2.4,0.038,0.104,0.172,0.579,0.151
203092,Tyler Zeller,1610612738,BOS,26.,7-0,84,253,North Carolina,USA,2012,1,17,37,197,99,17,-3.2,0.099,0.177,0.243,0.545,0.082
201936,Tyreke Evans,1610612740,NOP,26.,6-6,78,220,Memphis,USA,2009,1,4,25,379,129,164,-0.9,0.029,0.159,0.254,0.534,0.366
2199,Tyson Chandler,1610612756,PHX,33.,7-1,85,240,None,USA,2001,1,2,45,264,381,43,-15.,0.12,0.279,0.118,0.565,0.064
1626145,Tyus Jones,1610612750,MIN,19.,6-2,74,195,Duke,USA,2015,1,24,10,30,18,19,-31.9,0.032,0.169,0.197,0.388,0.306
2617,Udonis Haslem,1610612748,MIA,35.,6-8,80,235,Florida,USA,Undrafted,Undrafted,Undrafted,25,38,55,13,-1.,0.052,0.281,0.127,0.412,0.099
203506,Victor Oladipo,1610612753,ORL,23.,6-4,76,210,Indiana,USA,2013,1,2,48,688,222,193,-2.4,0.019,0.139,0.229,0.517,0.203
1713,Vince Carter,1610612763,MEM,39.,6-6,78,220,North Carolina,USA,1998,1,5,35,145,61,24,-3.5,0.027,0.115,0.168,0.468,0.082
204002,Walter Tavares,1610612737,ATL,23.,7-3,87,260,None,Cape Verde,Undrafted,Undrafted,Undrafted,10,23,20,2,-7.3,0.135,0.217,0.169,0.534,0.039
201961,Wayne Ellington,1610612751,BKN,28.,6-4,76,200,North Carolina,USA,2009,1,28,53,386,115,48,-11.2,0.011,0.107,0.181,0.493,0.074
202325,Wesley Johnson,1610612746,LAC,28.,6-7,79,215,Syracuse,USA,2010,1,4,53,361,148,31,4.1,0.025,0.135,0.158,0.54,0.047
202083,Wesley Matthews,1610612742,DAL,29.,6-5,77,220,Marquette,USA,Undrafted,Undrafted,Undrafted,51,618,149,96,2.3,0.015,0.084,0.177,0.522,0.089
203115,Will Barton,1610612743,DEN,25.,6-6,78,175,Memphis,USA,2012,2,40,54,837,326,128,-1.7,0.033,0.205,0.238,0.56,0.149
1626161,Willie Cauley-Stein,1610612758,SAC,22.,7-0,84,240,Kentucky,USA,2015,1,6,39,243,216,16,-1.2,0.115,0.183,0.121,0.614,0.029
203186,Willie Reed,1610612751,BKN,25.,6-10,82,220,Saint Louis,USA,Undrafted,Undrafted,Undrafted,26,110,70,5,-7.3,0.109,0.2,0.181,0.585,0.032
203897,Zach LaVine,1610612750,MIN,20.,6-5,77,189,UCLA,USA,2014,1,13,54,691,159,173,-7.3,0.019,0.12,0.257,0.521,0.238
2216,Zach Randolph,1610612763,MEM,34.,6-9,81,260,Michigan State,USA,2001,1,19,48,680,384,76,-0.7,0.111,0.221,0.234,0.527,0.097
2585,Zaza Pachulia,1610612742,DAL,32.,6-11,83,275,None,Georgia,2003,2,42,50,500,535,99,3.1,0.137,0.265,0.17,0.555,0.106